what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1271719150964
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719154169
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719154241
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1271719158465
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719158491
closed,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1271719158498
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719161613
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1271719162244
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1271719162278
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1271719162279
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.closeUnrelatedProjects",1271719164067
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1271719164229
error,log,,,"Resource '/ZKs' is not open.",1271719164232
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.closeProject",1271719166548
error,log,,,"Resource '/VendingMachine' is not open.",1271719166672
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719167055
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719167861
error,log,,,"Launch configuration AllTests references closed project VendingMachine",1271719167863
error,log,,,"Launch configuration AllTests references closed project VendingMachine",1271719167863
error,log,,,"Launch configuration AllTests references closed project VendingMachine",1271719167867
error,log,,,"Launch configuration DispenserFunctionalTest_BoundaryAnalysis references closed project VendingMachine",1271719167868
error,log,,,"Launch configuration DispenserFunctionalTest_BoundaryAnalysis references closed project VendingMachine",1271719167869
error,log,,,"Launch configuration DispenserFunctionalTest_BoundaryAnalysis references closed project VendingMachine",1271719167871
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719169282
stopped,bundle,org.eclipse.ecf.provider.r_osgi,3.0.0.v20090916-2238,"org.eclipse.ecf.provider.r_osgi",1271719169781
stopped,bundle,ch.ethz.iks.r_osgi.remote,1.0.0.RC4_v20090916-2238,"ch.ethz.iks.r_osgi.remote",1271719169798
stopped,bundle,org.eclipse.ecf.provider.jslp,3.0.0.v20090916-2238,"org.eclipse.ecf.provider.jslp",1271719169807
stopped,bundle,ch.ethz.iks.slp,1.1.0.v20090916-2238,"ch.ethz.iks.slp",1271719169807
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1271719169807
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1271719169807
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1271719169807
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1271719169808
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1271719169808
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1271719169808
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1271719169808
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1271719169808
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1271719169808
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1271719169808
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1271719169808
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.408.v200911241817,"org.eclipse.jst.ws.consumption",1271719169808
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1271719169808
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1271719169808
stopped,bundle,org.eclipse.jst.ws,1.0.407.v200905191120,"org.eclipse.jst.ws",1271719169809
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.408.v200911241806,"org.eclipse.wst.ws.explorer",1271719169809
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.202.v200904271449,"org.eclipse.wst.wsdl.ui",1271719169809
stopped,bundle,org.eclipse.wst.ws.ui,1.1.100.v200903112221,"org.eclipse.wst.ws.ui",1271719169809
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1271719169809
stopped,bundle,org.eclipse.wst.wsi,1.0.305.v200902181431,"org.eclipse.wst.wsi",1271719169809
stopped,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1271719169809
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1271719169809
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1271719169809
stopped,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1271719169810
stopped,bundle,org.eclipse.birt.report.debug.ui,2.5.2.v20100127,"org.eclipse.birt.report.debug.ui",1271719169812
stopped,bundle,org.eclipse.birt.report.designer.ui.preview.web,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.preview.web",1271719169812
stopped,bundle,org.eclipse.birt.report.viewer,2.5.2.v20091210,"org.eclipse.birt.report.viewer",1271719169812
stopped,bundle,commonj.sdo,2.1.1.v200905221342,"commonj.sdo",1271719169812
stopped,bundle,com.sun.enterprise.jst.server.sunappsrv,1.0.52,"com.sun.enterprise.jst.server.sunappsrv",1271719169812
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201001260400,"org.eclipse.datatools.enablement.oda.ws.ui",1271719169812
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.2.v201001131420,"org.eclipse.datatools.enablement.oda.ws",1271719169812
stopped,bundle,org.eclipse.wst.wsdl,1.2.2.v200911111930,"org.eclipse.wst.wsdl",1271719169812
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1271719169814
stopped,bundle,org.apache.batik,1.6.0.v20060613-1220,"org.apache.batik",1271719169814
stopped,bundle,org.eclipse.tptp.test.samples,4.3.2.v200911121900,"org.eclipse.tptp.test.samples",1271719169814
stopped,bundle,org.eclipse.tptp.platform.report.ui,4.1.401.v200910161321,"org.eclipse.tptp.platform.report.ui",1271719169814
stopped,bundle,org.eclipse.tptp.platform.report.core,4.4.201.v200910161321,"org.eclipse.tptp.platform.report.core",1271719169814
stopped,bundle,org.eclipse.birt.chart.examples,2.5.2.v20091112,"org.eclipse.birt.chart.examples",1271719169814
stopped,bundle,org.eclipse.birt.chart.device.pdf,2.5.2.v20091022,"org.eclipse.birt.chart.device.pdf",1271719169814
stopped,bundle,org.topcased.modeler.export.html,3.1.0.v201003091128,"org.topcased.modeler.export.html",1271719169814
stopped,bundle,org.topcased.modeler.export,2.5.1.v201003091128,"org.topcased.modeler.export",1271719169814
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.draw2d.ui.render.awt",1271719169814
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,2.5.2.v20100210,"org.eclipse.birt.chart.reportitem.ui",1271719169815
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,2.5.2.v20100127,"org.eclipse.birt.report.item.crosstab.ui",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.cubebuilder,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.cubebuilder",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.data,2.5.2.v20100209,"org.eclipse.birt.report.designer.ui.data",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.editor.script",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.ide",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.lib.explorer",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.lib",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.editors.schematic",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.samples.ide,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.samples.ide",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.editors,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.editors",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.samplesview,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.samplesview",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui.views,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.views",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.ui,2.5.2.v20100208,"org.eclipse.birt.report.designer.ui",1271719169815
stopped,bundle,org.eclipse.birt.report.designer.core,2.5.2.v20100205,"org.eclipse.birt.report.designer.core",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.prototype.excel,2.5.2.v20100201,"org.eclipse.birt.report.engine.emitter.prototype.excel",1271719169816
stopped,bundle,org.eclipse.birt.chart.reportitem,2.5.2.v20100209,"org.eclipse.birt.chart.reportitem",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.dataextraction.csv,2.5.2.v20100115,"org.eclipse.birt.report.engine.dataextraction.csv",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.dataextraction,2.5.2.v20100115,"org.eclipse.birt.report.engine.dataextraction",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.excel.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.excel.config",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.html.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.html.config",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.pdf.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.pdf.config",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.postscript.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.postscript.config",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.ppt.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.ppt.config",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.wpml.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.wpml.config",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.config,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.config",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.html,2.5.2.v20100208,"org.eclipse.birt.report.engine.emitter.html",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.pdf,2.5.2.v20100129,"org.eclipse.birt.report.engine.emitter.pdf",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.ppt,2.5.2.v20091224,"org.eclipse.birt.report.engine.emitter.ppt",1271719169816
stopped,bundle,org.eclipse.birt.report.engine.emitter.wpml,2.5.2.v20091224,"org.eclipse.birt.report.engine.emitter.wpml",1271719169817
stopped,bundle,org.eclipse.birt.report.engine.script.javascript,2.5.2.v20091224,"org.eclipse.birt.report.engine.script.javascript",1271719169817
stopped,bundle,org.eclipse.birt.report.item.crosstab.core,2.5.2.v20100127,"org.eclipse.birt.report.item.crosstab.core",1271719169817
stopped,bundle,org.eclipse.tptp.platform.report.birt.ui,4.4.201.v201002100300,"org.eclipse.tptp.platform.report.birt.ui",1271719169817
stopped,bundle,org.eclipse.tptp.platform.report.birt,4.4.300.v200905180100,"org.eclipse.tptp.platform.report.birt",1271719169817
stopped,bundle,org.eclipse.birt.report.engine,2.5.2.v20100210,"org.eclipse.birt.report.engine",1271719169817
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1271719169817
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.100.v200907172129,"org.eclipse.wst.xsl.ui",1271719169817
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1271719169817
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1271719169817
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.launching",1271719169817
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.0.v200904241348,"org.eclipse.wst.xsl.launching",1271719169817
stopped,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.dbprofile",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.ui",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.sampledb.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.sampledb.ui",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.sampledb,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.sampledb",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.jdbc",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.xml,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.xml",1271719169818
stopped,bundle,org.eclipse.birt.report.data.oda.xml.ui,2.5.2.v20100205,"org.eclipse.birt.report.data.oda.xml.ui",1271719169818
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.1.v201001191820,"org.eclipse.datatools.enablement.oda.xml.ui",1271719169818
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.1.v201001151620,"org.eclipse.datatools.enablement.oda.xml",1271719169818
stopped,bundle,org.eclipse.tptp.monitoring.instrumentation.ui,4.4.201.v200908220100,"org.eclipse.tptp.monitoring.instrumentation.ui",1271719169818
stopped,bundle,org.eclipse.tptp.monitoring.managedagent.jmx,4.4.300.v200905160100,"org.eclipse.tptp.monitoring.managedagent.jmx",1271719169818
stopped,bundle,org.eclipse.tptp.monitoring.managedagent.ui,4.4.200.v201002100300,"org.eclipse.tptp.monitoring.managedagent.ui",1271719169819
stopped,bundle,org.eclipse.tptp.trace.arm.ui,4.3.300.v200908220100,"org.eclipse.tptp.trace.arm.ui",1271719169819
stopped,bundle,org.eclipse.tptp.platform.instrumentation.ui,4.3.200.v200905160100,"org.eclipse.tptp.platform.instrumentation.ui",1271719169819
stopped,bundle,org.eclipse.tptp.platform.profile.server.wst,4.3.301.v201002100300,"org.eclipse.tptp.platform.profile.server.wst",1271719169819
stopped,bundle,org.eclipse.tptp.platform.profile.server.core,4.2.200.v201002100300,"org.eclipse.tptp.platform.profile.server.core",1271719169819
stopped,bundle,org.eclipse.tptp.platform.jvmti.client,4.4.301.v201001282132,"org.eclipse.tptp.platform.jvmti.client",1271719169819
stopped,bundle,org.eclipse.tptp.platform.probekit.launch,4.4.300.v201002100300,"org.eclipse.tptp.platform.probekit.launch",1271719169819
stopped,bundle,org.eclipse.hyades.probekit.ui,4.1.501.v201002100300,"org.eclipse.hyades.probekit.ui",1271719169819
stopped,bundle,org.eclipse.hyades.probekit,4.2.504.v201001282132,"org.eclipse.hyades.probekit",1271719169819
stopped,bundle,org.eclipse.tptp.test.tools.junit.plugin,4.5.1.v201001111000,"org.eclipse.tptp.test.tools.junit.plugin",1271719169819
stopped,bundle,org.eclipse.hyades.test.tools.ui,4.6.2.v201002100300,"org.eclipse.hyades.test.tools.ui",1271719169819
stopped,bundle,org.eclipse.tptp.test.recorders.url,4.6.2.v200912231900,"org.eclipse.tptp.test.recorders.url",1271719169819
stopped,bundle,org.eclipse.hyades.test.tools.core,4.5.2.v201002100300,"org.eclipse.hyades.test.tools.core",1271719169819
stopped,bundle,org.eclipse.hyades.test.ui.extensions,4.5.2.v201002100300,"org.eclipse.hyades.test.ui.extensions",1271719169819
stopped,bundle,org.eclipse.hyades.test.ui,4.2.702.v201002100300,"org.eclipse.hyades.test.ui",1271719169819
stopped,bundle,org.eclipse.hyades.test.core,4.5.2.v201002100300,"org.eclipse.hyades.test.core",1271719169820
stopped,bundle,org.eclipse.tptp.trace.jvmti.client,4.4.302.v200912241900,"org.eclipse.tptp.trace.jvmti.client",1271719169820
stopped,bundle,org.eclipse.hyades.trace.views,4.1.602.v201002100300,"org.eclipse.hyades.trace.views",1271719169820
stopped,bundle,org.eclipse.tptp.monitoring.managedagent,4.4.200.v200906091631,"org.eclipse.tptp.monitoring.managedagent",1271719169820
stopped,bundle,org.eclipse.tptp.platform.integration.pde,4.4.200.v200906191311,"org.eclipse.tptp.platform.integration.pde",1271719169820
stopped,bundle,org.eclipse.hyades.trace.ui,4.5.2.v201002100300,"org.eclipse.hyades.trace.ui",1271719169820
stopped,bundle,org.eclipse.hyades.trace.sample,4.1.500.v201002100300,"org.eclipse.hyades.trace.sample",1271719169820
stopped,bundle,org.eclipse.tptp.monitoring.examples,4.5.100.v201002100300,"org.eclipse.tptp.monitoring.examples",1271719169820
stopped,bundle,org.eclipse.hyades.ui,4.2.302.v201002100300,"org.eclipse.hyades.ui",1271719169820
stopped,bundle,org.eclipse.tptp.platform.models,4.6.2.v201002022040,"org.eclipse.tptp.platform.models",1271719169820
stopped,bundle,org.eclipse.tptp.platform.common.ui.trace,4.3.302.v201002100300,"org.eclipse.tptp.platform.common.ui.trace",1271719169820
stopped,bundle,org.eclipse.tptp.platform.common.ui,4.4.202.v201002100300,"org.eclipse.tptp.platform.common.ui",1271719169820
stopped,bundle,org.eclipse.tptp.platform.common,4.3.302.v201002100300,"org.eclipse.tptp.platform.common",1271719169820
stopped,bundle,org.eclipse.tptp.platform.models.hierarchy,4.6.2.v200910191900,"org.eclipse.tptp.platform.models.hierarchy",1271719169820
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.0.v20090525,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1271719169820
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui",1271719169821
stopped,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1271719169821
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.1.4.v20100203,"org.eclipse.jst.pagedesigner.jsf.ui",1271719169821
stopped,bundle,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner",1271719169821
stopped,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1271719169821
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1271719169821
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.1.205.v201002101327,"org.eclipse.jst.jsf.standard.tagsupport",1271719169821
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.1.3.v201002111131,"org.eclipse.jst.pagedesigner.jsp.core",1271719169821
stopped,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1271719169821
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1271719169821
stopped,bundle,org.zkoss.eclipse.editor,0.9.6.v200912041237,"org.zkoss.eclipse.editor",1271719169821
